site_code,avg_gwe_first,avg_gwe_second,percent_change_gwe
346744N1200724W001,930.82,926.9585,0.0
346746N1173548W001,2479.7566666666667,2480.2305,0.0
346746N1173555W001,2479.525666666667,2480.8572,0.0
346746N1173562W001,2503.74825,2504.973,0.0
346750N1173382W001,2516.217,2518.5015,0.0
346750N1173382W002,2506.5778333333333,2508.3639999999996,0.0
346750N1173382W003,2501.0365833333335,2502.20775,0.0
346750N1173510W001,2496.787333333333,2498.654,0.0
346760N1204000W001,61.32333333333333,55.394999999999996,-10.0
346760N1204430W001,50.225,44.345,-12.0
346767N1173662W001,2435.2585000000004,2438.6905454545454,0.0
346767N1173662W002,2434.9368333333337,2438.356909090909,0.0
346767N1173662W003,2482.871833333333,2486.7977999999994,0.0
346780N1205720W001,8.983333333333334,7.495,-17.0
346800N1205340W001,9.073333333333332,11.52,27.0
346830N1203800W001,70.70333333333333,60.685,-14.0
346866N1205884W001,10.205,5.48,-46.0
346872N1205953W001,10.48,5.63,-46.0
346889N1180999W001,2184.74,2182.31,0.0
346900N1200430W001,1047.42,1037.1035,-1.0
346910N1204310W001,51.01,42.49,-17.0
346917N1204573W001,49.21666666666667,44.29,-10.0
346949N1204576W001,55.629999999999995,50.519999999999996,-9.0
346997N1173510W001,2458.0927857142856,2460.8354999999997,0.0
346997N1173510W002,2468.7052142857137,2473.813,0.0
346997N1193153W001,3689.57,3709.5699999999997,1.0
347000N1173490W001,2465.6044545454542,2471.236,0.0
347025N1183124W001,2232.56,2234.115,0.0
347050N1204180W001,62.4075,53.735,-14.0
347075N1182724W001,2224.91,2226.075,0.0
347120N1193790W001,3401.42,3407.7933333333335,0.0
347205N1173510W001,2428.485,2426.95,0.0
347259N1173397W001,2437.6380000000004,2437.3565000000003,0.0
347260N1173832W001,2415.1876666666667,2415.7902500000005,0.0
347260N1173832W002,2415.7414166666663,2416.39775,0.0
347260N1173832W003,2417.3710000000005,2418.13425,0.0
347333N1191040W001,5110.197,5095.647,0.0
347393N1202655W001,453.3478260869565,426.75,-6.0
347407N1202703W001,453.04043478260866,431.19571428571425,-5.0
347471N1202822W001,424.82833333333343,400.4255555555555,-6.0
347560N1203360W001,370.95500000000004,372.76666666666665,0.0
347567N1173279W001,2383.7869166666665,2383.8410000000003,0.0
347567N1173279W002,2383.734454545454,2383.9866,0.0
347567N1173279W003,2383.68025,2384.056,0.0
347567N1173279W004,2385.501083333333,2387.04,0.0
347594N1181638W001,2243.8,2240.8549999999996,0.0
347640N1204610W001,280.37,265.62,-5.0
347692N1173098W001,2367.2411666666662,2369.7905,0.0
347692N1173098W002,2369.047833333333,2370.933,0.0
347692N1173098W003,2373.393666666667,2375.1165,0.0
347692N1173098W004,2370.0570000000002,2373.729,0.0
347697N1173373W001,2385.9420000000005,2385.5099999999998,0.0
347697N1173373W002,2385.9578333333334,2385.49,0.0
347697N1173373W003,2386.689272727273,2386.2465,0.0
347697N1173373W004,2386.447,2385.9815000000003,0.0
347730N1182821W001,2212.8,2230.81,1.0
347730N1204280W001,281.89,258.89750000000004,-8.0
347750N1204840W001,231.84,227.0775,-2.0
347760N1204720W001,256.51,249.785,-3.0
347764N1184138W001,2525.005,2518.58,0.0
347790N1203070W001,551.01,590.7433333333333,7.0
347797N1183001W001,2223.35,2247.63,1.0
347828N1174948W001,2633.995,2633.865,0.0
347828N1183968W001,2417.48,2416.365,0.0
347955N1181324W001,2250.23,2249.705,0.0
347966N1165191W001,1758.487,1753.897,0.0
348022N1190201W001,5294.0,5299.1,0.0
348050N1172560W001,2315.969,2318.414,0.0
348053N1182996W001,2208.1,2231.61,1.0
348100N1204480W001,390.34,388.18,-1.0
348164N1171934W001,2262.123,2266.868,0.0
348190N1194520W001,2874.59,2855.15,-1.0
348190N1194520W002,2874.02,2883.9833333333336,0.0
348205N1182465W001,2211.95,2213.1400000000003,0.0
348280N1194675W001,2795.89,2773.72,-1.0
348336N1184477W001,2370.35,2395.175,1.0
348432N1166625W001,1714.729,1705.683,-1.0
348475N1178151W001,2173.95,2171.115,0.0
348510N1194850W001,2671.4,2648.0,-1.0
348511N1166462W001,1701.8090952380949,1701.8055,0.0
348511N1166462W002,1702.3044782608695,1701.9205000000002,0.0
348511N1166462W003,1697.047956521739,1695.6040000000003,0.0
348511N1170843W001,2160.252,2153.252,0.0
348546N1171880W001,2194.8844,2199.79725,0.0
348546N1171880W002,2194.7735999999995,2229.129,2.0
348564N1171637W001,2164.4905000000003,2191.448,1.0
348565N1166817W001,1689.2376521739131,1679.612,-1.0
348567N1171637W001,2165.5141666666664,2150.692,-1.0
348567N1171637W002,2179.6650000000004,2150.5155,-1.0
348567N1171637W003,2166.606666666666,2162.682,0.0
348567N1171637W004,2165.7349999999997,2192.115,1.0
348572N1171548W001,2158.4931666666666,2197.099,2.0
348575N1168426W001,1774.636,1768.786,0.0
348600N1171718W001,2170.7452000000003,2170.924,0.0
348628N1171637W001,2160.3448333333336,2189.324,1.0
348658N1171718W001,2167.5266666666666,2184.885,1.0
348661N1178940W001,2167.255,2166.6,0.0
348680N1169095W001,1910.4478333333336,1904.1499999999999,0.0
348733N1168843W001,1808.0185,1795.9386,-1.0
348733N1168843W002,1808.9797500000002,1795.9466,-1.0
348733N1168843W003,1809.0826666666662,1795.9366000000002,-1.0
348733N1168843W004,1810.5304444444441,1800.7013333333334,-1.0
348736N1169323W001,1980.472,1970.047,-1.0
348736N1169323W002,1981.0349999999999,1970.76,-1.0
348750N1168576W001,1778.181,1769.641,0.0
348783N1169409W001,1987.9655,1977.163,-1.0
348783N1169409W002,1993.5121666666666,1983.7295000000001,0.0
348783N1169409W003,1993.6654999999998,1983.417,-1.0
348783N1169409W004,1994.1371666666666,1983.6820000000002,-1.0
348786N1169457W001,2009.445,2009.42,0.0
348786N1169457W002,1983.138,1995.772,1.0
348808N1169368W001,1990.0706363636366,1978.302,-1.0
348808N1169368W002,1989.8057500000004,1979.042,-1.0
348808N1169368W003,1989.4070000000002,1979.4995,0.0
348808N1169368W004,1990.2786666666661,1979.9544999999998,-1.0
348808N1169634W001,2021.502666666667,2019.282,0.0
348808N1169634W002,2020.3976666666667,2017.4795000000001,0.0
348808N1169634W003,2021.991,2019.4119999999998,0.0
348808N1169634W004,2022.2868333333333,2019.6270000000002,0.0
348817N1169529W001,2017.6464999999998,2016.8719999999998,0.0
348817N1169529W002,2014.6731666666667,2012.518,0.0
348817N1169529W003,2016.2981666666667,2014.5819999999999,0.0
348817N1169529W004,2016.2614999999996,2014.5545,0.0
348817N1169584W001,2017.1550000000002,2014.71,0.0
348830N1168634W001,1779.0618333333334,1770.3110000000001,0.0
348830N1168634W002,1778.9418333333335,1770.7285,0.0
348830N1168634W003,1778.9043333333332,1770.6135,0.0
348910N1196160W001,2287.82,2275.9666666666667,-1.0
348911N1169971W001,2067.7021666666665,2063.913,0.0
348911N1169971W002,2059.6105,2054.8455,0.0
348911N1169971W003,2046.2846666666665,2039.9995,0.0
348911N1169971W004,2037.3129999999999,2033.036,0.0
348942N1169809W001,2033.6700000000003,2029.132,0.0
348942N1169809W002,2031.6258333333335,2028.3002500000002,0.0
348942N1169809W003,2031.5108333333335,2028.486,0.0
348947N1171409W001,2119.4898333333335,2104.6689,-1.0
348947N1171409W002,2120.4456666666665,2106.3526,-1.0
348947N1171409W003,2121.499,2106.3327,-1.0
348955N1171182W001,2114.697,2109.217,0.0
348958N1171321W001,2120.6459999999997,2118.5896666666667,0.0
348964N1171298W001,2120.229333333334,2117.3886666666663,0.0
348967N1171326W001,2120.1085000000003,2112.5896666666667,0.0
348972N1171296W001,2115.2024000000006,2098.2075,-1.0
348972N1171296W002,2117.1863999999996,2100.4345,-1.0
348972N1171296W003,2117.301478260869,2110.781,0.0
348975N1169943W002,2039.3895,2033.42775,0.0
348975N1169943W003,2039.0144999999995,2033.16525,0.0
348975N1169943W004,2039.3028333333332,2033.37525,0.0
348980N1195420W001,1876.255,1808.3866666666665,-4.0
348989N1168768W001,1781.7591666666667,1772.6875,-1.0
348989N1168768W002,1781.8158333333333,1770.2225,-1.0
348989N1168768W003,1786.555833333333,1778.95,0.0
348990N1195840W001,1896.22,1842.11,-3.0
349000N1196580W001,2190.58,2202.11,1.0
349005N1171196W001,2114.2618333333335,2097.573,-1.0
349011N1167568W001,1770.1521304347827,1765.79,0.0
349011N1167568W002,1771.3313333333333,1765.53,0.0
349011N1167568W003,1771.1586521739132,1765.2875000000001,0.0
349011N1167568W004,1772.5055,1765.0625000000002,0.0
349017N1170796W001,2086.4586,2070.2392,-1.0
349017N1170796W002,2086.3658000000005,2070.0832,-1.0
349017N1170796W003,2087.1526,2070.6951999999997,-1.0
349019N1170648W001,2076.479,2066.0471666666667,-1.0
349044N1167562W001,1702.1128695652174,1689.1367500000001,-1.0
349044N1167562W002,1701.9011304347828,1689.1867499999998,-1.0
349044N1167562W003,1703.8989565217387,1690.24175,-1.0
349052N1195607W001,1860.893,1810.2963333333335,-3.0
349055N1178818W001,2232.24,2228.715,0.0
349058N1170665W001,2074.4493333333335,2053.668,-1.0
349075N1170037W001,2048.6009999999997,2044.306,0.0
349133N1170109W001,2052.798,2048.793,0.0
349163N1166415W001,1699.121,1689.121,-1.0
349211N1173118W001,1999.189,1996.169,0.0
349261N1166800W001,1700.6390000000001,1685.969,-1.0
349280N1196530W001,2013.11,2035.07,1.0
349283N1166459W001,1695.1510869565216,1684.0995,-1.0
349283N1166459W002,1693.4906521739128,1683.2145,-1.0
349283N1166459W003,1694.7754761904764,1685.2395000000001,-1.0
349283N1166459W004,1697.6254347826089,1686.299,-1.0
349310N1195950W001,1866.325,1833.6666666666667,-2.0
349347N1166201W001,1694.8292173913044,1688.814,0.0
349347N1166202W001,1697.0952173913045,1692.245,0.0
349348N1195302W001,1846.928,1823.4413333333334,-1.0
349348N1195718W001,1857.33,1795.493333333333,-3.0
349350N1166133W001,1691.665043478261,1687.982,0.0
349350N1166133W002,1692.3893478260868,1689.035,0.0
349350N1166133W003,1693.1737391304348,1689.9070000000002,0.0
349362N1165998W001,1684.1045454545456,1676.755,0.0
349362N1165999W001,1686.0560869565218,1682.47,0.0
349371N1166128W001,1693.9855217391303,1690.849,0.0
349375N1195433W001,1853.869,1817.8189999999997,-2.0
349378N1166076W001,1689.5978260869565,1688.5700000000002,0.0
349385N1166026W001,1684.1974782608697,1684.7640000000001,0.0
349388N1165897W001,1672.8539130434785,1674.85,0.0
349401N1165966W001,1675.6049999999998,1672.295,0.0
349405N1195942W001,1830.348,1793.4313333333332,-2.0
349414N1166080W001,1692.386,1685.7930000000001,0.0
349414N1166080W002,1692.6590869565218,1688.0175,0.0
349414N1166080W003,1687.3650434782605,1685.6864999999998,0.0
349418N1166063W001,1690.421666666667,1687.9,0.0
349418N1195676W001,1843.294,1811.554,-2.0
349419N1169057W001,1816.3369999999998,1813.495,0.0
349419N1169057W002,1816.3728333333336,1813.5549999999998,0.0
349420N1196750W001,1958.11,1942.705,-1.0
349422N1166093W001,1689.259,1685.084,0.0
349464N1196188W001,1838.682,1790.232,-3.0
349529N1196401W001,1760.978,1714.198,-3.0
349613N1196650W001,1672.674,1665.244,0.0
349650N1197050W001,1837.71,1759.25,-4.0
349669N1166982W001,1705.665,1707.3,0.0
349703N1166006W001,1707.8429999999998,1706.583,0.0
349767N1166195W001,1668.4299999999998,1668.645,0.0
349808N1172932W001,1908.443,1914.268,0.0
349975N1178449W001,2172.835,2169.225,0.0
350100N1167340W001,1696.31,1719.4389999999999,1.0
350128N1189084W001,211.52,342.4,62.0
350203N1177485W001,2161.9,2163.23,0.0
350308N1188465W001,,120.72500000000001,
350314N1188806W001,217.03,122.22999999999999,-44.0
350322N1188766W001,211.32,124.33,-41.0
350342N1188465W001,,127.12,
350344N1188998W001,227.53,215.07999999999998,-5.0
350347N1188423W001,137.53,425.93,210.0
350372N1189687W001,204.55,151.55,-26.0
350378N1188479W001,214.52,137.37,-36.0
350380N1188654W001,223.66333333333333,209.93,-6.0
350397N1189310W001,197.93,137.04,-31.0
350414N1188913W001,,394.37,
350417N1164462W001,1451.7097826086958,1451.1965,0.0
350422N1177774W001,2166.81,2164.16,0.0
350425N1189674W001,199.45,138.75,-30.0
350428N1191355W001,149.55,17.8,-88.0
350456N1189009W001,200.54,133.29,-34.0
350469N1189488W001,,30.14,
350527N1188566W001,201.53,91.23,-55.0
350527N1189099W001,201.54,156.16,-23.0
350531N1188890W001,205.54,127.53999999999999,-38.0
350533N1189356W001,112.04,33.74,-70.0
350541N1189491W001,247.54,262.94,6.0
350564N1177904W001,2166.02,2163.01,0.0
350589N1191721W001,234.51,171.61,-27.0
350592N1191328W001,160.01,118.33500000000001,-26.0
350594N1190216W001,208.03,185.48000000000002,-11.0
350597N1188470W001,270.59,334.09,23.0
350600N1189259W001,118.53,27.03,-77.0
350664N1190295W001,130.0,120.45,-7.0
350667N1188431W001,206.75,115.65,-44.0
350667N1189848W001,105.02,38.52,-63.0
350669N1190295W001,147.12,120.74,-18.0
350686N1192609W001,263.40999999999997,260.01,-1.0
350697N1190170W001,185.41,146.36,-21.0
350747N1189003W001,123.54,116.14,-6.0
350750N1188518W001,202.05,129.2,-36.0
350750N1188828W001,,131.31,
350750N1191892W001,164.25,0.8000000000000007,-100.0
350766N1190413W001,174.77,136.17000000000002,-22.0
350769N1190871W001,200.55,120.6,-40.0
350778N1190826W001,222.45,191.0,-14.0
350833N1189632W001,150.4,104.4,-31.0
350931N1189123W001,113.645,59.77,-47.0
350943N1191736W001,291.25,196.35,-33.0
350947N1191370W001,186.23000000000002,158.28,-15.0
350958N1190788W001,283.06,273.81,-3.0
350961N1190435W001,155.78333333333333,123.00999999999999,-21.0
351083N1193140W001,237.51,246.86,4.0
351092N1191270W001,269.14,225.94,-16.0
351156N1190915W001,282.65,260.85,-8.0
351219N1190126W001,99.3,40.75,-59.0
351255N1190260W001,296.74,294.08,-1.0
351256N1189995W001,240.23,252.78,5.0
351300N1188781W001,140.55,126.55000000000001,-10.0
351300N1189357W001,144.03,61.53,-57.0
351300N1192081W001,156.47,198.37,27.0
351303N1192078W001,107.27000000000001,117.52000000000001,10.0
351386N1190751W001,210.17,213.67000000000002,2.0
351447N1192162W001,63.87,85.82,34.0
351519N1190610W001,,253.31,
351519N1190932W001,235.76,224.76,-5.0
351694N1190530W001,199.94,189.89,-5.0
351719N1190748W001,198.72,207.37,4.0
351781N1205242W001,304.595,319.13,5.0
351811N1192358W001,172.0,177.7,3.0
351867N1190820W001,177.79000000000002,35.5,-80.0
351890N1205578W001,212.84166666666667,180.35,-15.0
351939N1190926W001,179.7,150.25,-16.0
351944N1188423W001,77.68,27.68,-64.0
351972N1205766W001,201.875,185.51,-8.0
351976N1192358W001,129.0,141.2,9.0
351983N1205808W001,172.9,179.385,4.0
352001N1206070W001,205.19,223.04,9.0
352011N1190926W001,198.26,183.56,-7.0
352017N1187987W001,138.63,74.63,-46.0
352027N1188996W001,158.425,156.0,-2.0
352027N1189557W001,291.28,282.97,-3.0
352039N1192220W001,119.23,100.98,-15.0
352050N1191815W001,101.34,48.09,-53.0
352053N1191992W001,96.41999999999999,102.82,7.0
352069N1206193W001,120.5,132.0,10.0
352080N1188710W001,77.0,202.93,164.0
352083N1189855W001,292.81,285.61,-2.0
352083N1190528W001,184.7,65.45,-65.0
352086N1192783W001,161.0,158.3,-2.0
352088N1192520W001,148.5,148.4,0.0
352102N1189582W001,298.69,291.63,-2.0
352125N1191992W001,109.91999999999999,97.42,-11.0
352128N1191553W001,150.37,100.72,-33.0
352139N1189268W001,287.89,280.88,-2.0
352157N1206137W001,201.29,231.39,15.0
352200N1192037W001,129.93,29.23,-78.0
352220N1190000W001,166.75,121.38,-27.0
352220N1205940W001,274.46500000000003,298.735,9.0
352231N1192098W001,145.49,14.190000000000001,-90.0
352233N1191281W001,137.35,86.35,-37.0
352275N1191545W001,133.54,134.14,0.0
352294N1192865W001,188.5,188.6,0.0
352311N1187790W001,129.23,74.73,-42.0
352353N1191548W001,143.41,115.81,-19.0
352357N1206607W001,105.67,112.505,6.0
352369N1189428W001,307.83000000000004,298.38,-3.0
352383N1192126W001,162.96,105.46000000000001,-35.0
352389N1189485W001,,121.5,
352410N1190280W001,190.0,171.5,-10.0
352411N1191545W001,146.91,111.91,-24.0
352437N1206711W001,106.455,112.00999999999999,5.0
352439N1206720W001,105.305,110.39500000000001,5.0
352450N1191640W001,135.14333333333335,125.5,-7.0
352452N1188243W001,172.31,64.31,-63.0
352453N1192087W001,167.92000000000002,35.12,-79.0
352456N1191195W001,155.88,129.03,-17.0
352471N1206811W001,100.48,104.575,4.0
352510N1191160W001,158.66666666666666,125.5,-21.0
352514N1189503W001,128.54,96.28999999999999,-25.0
352525N1191162W001,170.48,132.93,-22.0
352605N1188932W001,98.4,61.9,-37.0
352662N1190015W001,157.08333333333334,136.5,-13.0
352673N1192138W002,168.56666666666666,138.96666666666667,-18.0
352747N1189435W001,200.275,78.0,-61.0
352800N1189080W001,132.8,58.0,-56.0
352814N1191302W001,192.17,130.57,-32.0
352814N1191396W001,186.28,130.78,-30.0
352816N1191552W001,198.59,220.54000000000002,11.0
352880N1191482W001,188.8,136.9,-27.0
352895N1193032W001,181.92723404255324,134.93333333333334,-26.0
352895N1193032W002,160.75106382978726,113.695,-29.0
352895N1193032W003,117.66446808510635,41.28,-65.0
352953N1191285W001,182.85454545454547,133.0,-27.0
352958N1188807W001,126.16,88.07,-30.0
352958N1193011W001,168.72744680851062,106.95,-37.0
352964N1191741W003,186.53846153846155,129.23333333333335,-31.0
352967N1192895W001,79.84680851063833,133.785,68.0
352967N1192895W002,123.36638297872337,81.66500000000002,-34.0
352967N1192895W003,176.3940425531915,60.089999999999996,-66.0
353005N1192761W001,132.058085106383,150.305,14.0
353005N1192761W002,158.07086956521746,133.91,-15.0
353005N1192761W003,175.1773913043478,73.005,-58.0
353020N1193011W001,140.72468085106382,129.805,-8.0
353020N1193011W002,140.0644680851064,85.72,-39.0
353020N1193011W003,186.26341463414633,83.39999999999999,-55.0
353028N1192780W001,126.73406976744181,106.055,-16.0
353037N1192699W001,148.03021276595746,134.63,-9.0
353037N1192699W002,127.53872340425535,127.31,0.0
353037N1192699W003,151.98148936170207,70.615,-54.0
353072N1188037W001,578.41,573.54,-1.0
353169N1175096W001,2507.825,2508.1530000000002,0.0
353180N1192968W001,126.51666666666665,44.9,-65.0
353180N1192968W002,78.11818181818182,51.72,-34.0
353180N1192968W003,74.82222222222224,53.5,-28.0
353187N1193747W001,138.12,59.79333333333333,-57.0
353247N1191870W001,161.18333333333334,106.775,-34.0
353269N1188418W001,367.13,364.13,-1.0
